Record ID,Email,Create Date,Lifecycle Stage,Became a Customer Date,Original Traffic Source,Original Traffic Source Drill-Down 1,Google ad click id
243015,lead243015@example.com,2026-04-27,Lead,,Direct Traffic,(direct) / (none),
243016,lead243016@example.com,2026-04-27,Customer,2026-05-04,Paid Search,google / cpc,Cj0KCQ42x00044869AbVxYz
243017,lead243017@example.com,2026-04-27,Customer,2026-05-07,Organic Search,google / organic,
243018,lead243018@example.com,2026-04-27,Lead,,Direct Traffic,(direct) / (none),
243019,lead243019@example.com,2026-04-27,Lead,,Paid Search,google / cpc,Cj0KCQ42x00044870AbVxYz
243020,lead243020@example.com,2026-04-27,Lead,,Direct Traffic,(direct) / (none),
243021,lead243021@example.com,2026-04-27,Lead,,Email Marketing,hubspot / email,
243022,lead243022@example.com,2026-04-27,Lead,,Paid Search,google / cpc,Cj0KCQ42x00044871AbVxYz
243023,lead243023@example.com,2026-04-27,Lead,,Social Media,instagram / social,
243024,lead243024@example.com,2026-04-27,Lead,,Paid Search,google / cpc,Cj0KCQ42x00044872AbVxYz
243025,lead243025@example.com,2026-04-27,Lead,,Paid Search,google / cpc,Cj0KCQ42x00044873AbVxYz
243026,lead243026@example.com,2026-04-27,Lead,,Paid Search,google / cpc,Cj0KCQ42x00044874AbVxYz
243027,lead243027@example.com,2026-04-27,Lead,,Paid Search,google / cpc,Cj0KCQ42x00044875AbVxYz
243028,lead243028@example.com,2026-04-27,Lead,,Social Media,instagram / social,
243029,lead243029@example.com,2026-04-27,Lead,,Social Media,instagram / social,
243030,lead243030@example.com,2026-04-27,Lead,,Paid Search,google / cpc,Cj0KCQ42x00044876AbVxYz
243031,lead243031@example.com,2026-04-27,Lead,,Paid Search,google / cpc,Cj0KCQ42x00044877AbVxYz
243032,lead243032@example.com,2026-04-27,Lead,,Direct Traffic,(direct) / (none),
243033,lead243033@example.com,2026-04-27,Lead,,Organic Search,google / organic,
243034,lead243034@example.com,2026-04-27,Lead,,Organic Search,google / organic,
243035,lead243035@example.com,2026-04-27,Customer,2026-05-04,Email Marketing,hubspot / email,
243036,lead243036@example.com,2026-04-27,Lead,,Social Media,instagram / social,
243037,lead243037@example.com,2026-04-27,Lead,,Organic Search,google / organic,
243038,lead243038@example.com,2026-04-27,Lead,,Paid Search,google / cpc,Cj0KCQ42x00044878AbVxYz
243039,lead243039@example.com,2026-04-27,Lead,,Paid Search,google / cpc,Cj0KCQ42x00044879AbVxYz
243040,lead243040@example.com,2026-04-27,Lead,,Social Media,instagram / social,
243041,lead243041@example.com,2026-04-27,Lead,,Social Media,instagram / social,
243042,lead243042@example.com,2026-04-27,Lead,,Paid Search,google / cpc,Cj0KCQ42x00044880AbVxYz
243043,lead243043@example.com,2026-04-27,Lead,,Paid Search,google / cpc,Cj0KCQ42x00044881AbVxYz
243044,lead243044@example.com,2026-04-27,Lead,,Paid Search,google / cpc,Cj0KCQ42x00044882AbVxYz
243045,lead243045@example.com,2026-04-27,Lead,,Paid Search,google / cpc,Cj0KCQ42x00044883AbVxYz
243046,lead243046@example.com,2026-04-27,Lead,,Organic Search,google / organic,
243047,lead243047@example.com,2026-04-27,Lead,,Direct Traffic,(direct) / (none),
243048,lead243048@example.com,2026-04-27,Lead,,Email Marketing,hubspot / email,
243049,lead243049@example.com,2026-04-27,Lead,,Email Marketing,hubspot / email,
243050,lead243050@example.com,2026-04-27,Lead,,Email Marketing,hubspot / email,
243051,lead243051@example.com,2026-04-27,Lead,,Paid Search,google / cpc,Cj0KCQ42x00044884AbVxYz
243052,lead243052@example.com,2026-04-27,Lead,,Paid Search,google / cpc,Cj0KCQ42x00044885AbVxYz
243053,lead243053@example.com,2026-04-27,Lead,,Organic Search,google / organic,
243054,lead243054@example.com,2026-04-27,Lead,,Paid Search,google / cpc,Cj0KCQ42x00044886AbVxYz
243261,lead243261@example.com,2026-04-28,Lead,,Social Media,instagram / social,
243262,lead243262@example.com,2026-04-28,Lead,,Paid Search,google / cpc,Cj0KCQ42x00045184AbVxYz
243263,lead243263@example.com,2026-04-28,Lead,,Organic Search,google / organic,
243264,lead243264@example.com,2026-04-28,Customer,2026-05-01,Paid Search,google / cpc,Cj0KCQ42x00045185AbVxYz
243265,lead243265@example.com,2026-04-28,Lead,,Paid Search,google / cpc,Cj0KCQ42x00045186AbVxYz
243266,lead243266@example.com,2026-04-28,Lead,,Social Media,instagram / social,
243267,lead243267@example.com,2026-04-28,Lead,,Email Marketing,hubspot / email,
243268,lead243268@example.com,2026-04-28,Lead,,Paid Search,google / cpc,Cj0KCQ42x00045187AbVxYz
243269,lead243269@example.com,2026-04-28,Lead,,Email Marketing,hubspot / email,
243270,lead243270@example.com,2026-04-28,Lead,,Social Media,instagram / social,
243271,lead243271@example.com,2026-04-28,Lead,,Paid Search,google / cpc,Cj0KCQ42x00045188AbVxYz
243272,lead243272@example.com,2026-04-28,Lead,,Email Marketing,hubspot / email,
243273,lead243273@example.com,2026-04-28,Lead,,Organic Search,google / organic,
243274,lead243274@example.com,2026-04-28,Lead,,Organic Search,google / organic,
243275,lead243275@example.com,2026-04-28,Lead,,Paid Search,google / cpc,Cj0KCQ42x00045189AbVxYz
243276,lead243276@example.com,2026-04-28,Lead,,Social Media,instagram / social,
243277,lead243277@example.com,2026-04-28,Lead,,Email Marketing,hubspot / email,
243278,lead243278@example.com,2026-04-28,Lead,,Social Media,instagram / social,
243279,lead243279@example.com,2026-04-28,Lead,,Social Media,instagram / social,
243280,lead243280@example.com,2026-04-28,Lead,,Email Marketing,hubspot / email,
243281,lead243281@example.com,2026-04-28,Lead,,Social Media,instagram / social,
243282,lead243282@example.com,2026-04-28,Lead,,Organic Search,google / organic,
243283,lead243283@example.com,2026-04-28,Lead,,Direct Traffic,(direct) / (none),
243284,lead243284@example.com,2026-04-28,Lead,,Paid Search,google / cpc,Cj0KCQ42x00045190AbVxYz
243285,lead243285@example.com,2026-04-28,Lead,,Direct Traffic,(direct) / (none),
243286,lead243286@example.com,2026-04-28,Lead,,Paid Search,google / cpc,Cj0KCQ42x00045191AbVxYz
243287,lead243287@example.com,2026-04-28,Lead,,Social Media,instagram / social,
243288,lead243288@example.com,2026-04-28,Customer,2026-05-08,Social Media,instagram / social,
243289,lead243289@example.com,2026-04-28,Lead,,Direct Traffic,(direct) / (none),
243290,lead243290@example.com,2026-04-28,Lead,,Email Marketing,hubspot / email,
243291,lead243291@example.com,2026-04-28,Lead,,Social Media,instagram / social,
243292,lead243292@example.com,2026-04-28,Lead,,Email Marketing,hubspot / email,
243293,lead243293@example.com,2026-04-28,Lead,,Direct Traffic,(direct) / (none),
243294,lead243294@example.com,2026-04-28,Lead,,Paid Search,google / cpc,Cj0KCQ42x00045192AbVxYz
243295,lead243295@example.com,2026-04-28,Lead,,Social Media,instagram / social,
243296,lead243296@example.com,2026-04-28,Lead,,Direct Traffic,(direct) / (none),
243297,lead243297@example.com,2026-04-28,Lead,,Paid Search,google / cpc,Cj0KCQ42x00045193AbVxYz
243298,lead243298@example.com,2026-04-28,Lead,,Email Marketing,hubspot / email,
243299,lead243299@example.com,2026-04-28,Lead,,Email Marketing,hubspot / email,
243300,lead243300@example.com,2026-04-28,Lead,,Social Media,instagram / social,
243301,lead243301@example.com,2026-04-28,Customer,2026-05-04,Social Media,instagram / social,
243302,lead243302@example.com,2026-04-28,Customer,2026-05-03,Paid Search,google / cpc,Cj0KCQ42x00045194AbVxYz
243303,lead243303@example.com,2026-04-28,Lead,,Direct Traffic,(direct) / (none),
243304,lead243304@example.com,2026-04-28,Lead,,Paid Search,google / cpc,Cj0KCQ42x00045195AbVxYz
243305,lead243305@example.com,2026-04-28,Lead,,Paid Search,google / cpc,Cj0KCQ42x00045196AbVxYz
243306,lead243306@example.com,2026-04-28,Lead,,Social Media,instagram / social,
243307,lead243307@example.com,2026-04-28,Lead,,Organic Search,google / organic,
243308,lead243308@example.com,2026-04-28,Lead,,Paid Search,google / cpc,Cj0KCQ42x00045197AbVxYz
243309,lead243309@example.com,2026-04-28,Lead,,Paid Search,google / cpc,Cj0KCQ42x00045198AbVxYz
243310,lead243310@example.com,2026-04-28,Lead,,Paid Search,google / cpc,Cj0KCQ42x00045199AbVxYz
243311,lead243311@example.com,2026-04-28,Lead,,Social Media,instagram / social,
243312,lead243312@example.com,2026-04-28,Lead,,Social Media,instagram / social,
243313,lead243313@example.com,2026-04-28,Lead,,Organic Search,google / organic,
243314,lead243314@example.com,2026-04-28,Lead,,Organic Search,google / organic,
243315,lead243315@example.com,2026-04-28,Lead,,Paid Search,google / cpc,Cj0KCQ42x00045200AbVxYz
243316,lead243316@example.com,2026-04-28,Lead,,Direct Traffic,(direct) / (none),
243317,lead243317@example.com,2026-04-28,Lead,,Paid Search,google / cpc,Cj0KCQ42x00045201AbVxYz
243318,lead243318@example.com,2026-04-28,Lead,,Paid Search,google / cpc,Cj0KCQ42x00045202AbVxYz
243319,lead243319@example.com,2026-04-28,Lead,,Paid Search,google / cpc,Cj0KCQ42x00045203AbVxYz
243320,lead243320@example.com,2026-04-28,Lead,,Organic Search,google / organic,
243321,lead243321@example.com,2026-04-28,Lead,,Paid Search,google / cpc,Cj0KCQ42x00045204AbVxYz
243322,lead243322@example.com,2026-04-28,Lead,,Organic Search,google / organic,
243323,lead243323@example.com,2026-04-28,Lead,,Email Marketing,hubspot / email,
243324,lead243324@example.com,2026-04-28,Lead,,Direct Traffic,(direct) / (none),
243325,lead243325@example.com,2026-04-28,Lead,,Social Media,instagram / social,
243326,lead243326@example.com,2026-04-28,Lead,,Social Media,instagram / social,
243327,lead243327@example.com,2026-04-28,Lead,,Email Marketing,hubspot / email,
243328,lead243328@example.com,2026-04-28,Lead,,Social Media,instagram / social,
243329,lead243329@example.com,2026-04-28,Lead,,Organic Search,google / organic,
243330,lead243330@example.com,2026-04-28,Lead,,Social Media,instagram / social,
243331,lead243331@example.com,2026-04-28,Lead,,Direct Traffic,(direct) / (none),
243332,lead243332@example.com,2026-04-28,Lead,,Direct Traffic,(direct) / (none),
243333,lead243333@example.com,2026-04-28,Lead,,Organic Search,google / organic,
243334,lead243334@example.com,2026-04-28,Lead,,Organic Search,google / organic,
243335,lead243335@example.com,2026-04-28,Lead,,Organic Search,google / organic,
243336,lead243336@example.com,2026-04-28,Lead,,Organic Search,google / organic,
243337,lead243337@example.com,2026-04-28,Lead,,Social Media,instagram / social,
243338,lead243338@example.com,2026-04-28,Lead,,Paid Search,google / cpc,Cj0KCQ42x00045205AbVxYz
243339,lead243339@example.com,2026-04-28,Lead,,Organic Search,google / organic,
243340,lead243340@example.com,2026-04-28,Lead,,Paid Search,google / cpc,Cj0KCQ42x00045206AbVxYz
243341,lead243341@example.com,2026-04-28,Lead,,Organic Search,google / organic,
243342,lead243342@example.com,2026-04-28,Customer,2026-05-06,Paid Search,google / cpc,Cj0KCQ42x00045207AbVxYz
243343,lead243343@example.com,2026-04-28,Lead,,Paid Search,google / cpc,Cj0KCQ42x00045208AbVxYz
243344,lead243344@example.com,2026-04-28,Lead,,Social Media,instagram / social,
243345,lead243345@example.com,2026-04-28,Lead,,Organic Search,google / organic,
243346,lead243346@example.com,2026-04-28,Lead,,Paid Search,google / cpc,Cj0KCQ42x00045209AbVxYz
243347,lead243347@example.com,2026-04-28,Lead,,Paid Search,google / cpc,Cj0KCQ42x00045210AbVxYz
243348,lead243348@example.com,2026-04-28,Lead,,Organic Search,google / organic,
243349,lead243349@example.com,2026-04-28,Lead,,Paid Search,google / cpc,Cj0KCQ42x00045211AbVxYz
243350,lead243350@example.com,2026-04-28,Lead,,Paid Search,google / cpc,Cj0KCQ42x00045212AbVxYz
243351,lead243351@example.com,2026-04-28,Lead,,Paid Search,google / cpc,Cj0KCQ42x00045213AbVxYz
243352,lead243352@example.com,2026-04-28,Lead,,Organic Search,google / organic,
243353,lead243353@example.com,2026-04-28,Lead,,Organic Search,google / organic,
243354,lead243354@example.com,2026-04-28,Lead,,Paid Search,google / cpc,Cj0KCQ42x00045214AbVxYz
243355,lead243355@example.com,2026-04-28,Lead,,Paid Search,google / cpc,Cj0KCQ42x00045215AbVxYz
243356,lead243356@example.com,2026-04-28,Lead,,Paid Search,google / cpc,Cj0KCQ42x00045216AbVxYz
243357,lead243357@example.com,2026-04-28,Lead,,Paid Search,google / cpc,Cj0KCQ42x00045217AbVxYz
243358,lead243358@example.com,2026-04-28,Lead,,Paid Search,google / cpc,Cj0KCQ42x00045218AbVxYz
243359,lead243359@example.com,2026-04-28,Lead,,Paid Search,google / cpc,Cj0KCQ42x00045219AbVxYz
243360,lead243360@example.com,2026-04-28,Lead,,Paid Search,google / cpc,Cj0KCQ42x00045220AbVxYz
243361,lead243361@example.com,2026-04-28,Lead,,Paid Search,google / cpc,Cj0KCQ42x00045221AbVxYz
243362,lead243362@example.com,2026-04-28,Lead,,Email Marketing,hubspot / email,
243363,lead243363@example.com,2026-04-28,Lead,,Paid Search,google / cpc,Cj0KCQ42x00045222AbVxYz
243364,lead243364@example.com,2026-04-28,Lead,,Paid Search,google / cpc,Cj0KCQ42x00045223AbVxYz
243365,lead243365@example.com,2026-04-28,Lead,,Email Marketing,hubspot / email,
243366,lead243366@example.com,2026-04-28,Lead,,Paid Search,google / cpc,Cj0KCQ42x00045224AbVxYz
243367,lead243367@example.com,2026-04-28,Lead,,Organic Search,google / organic,
243368,lead243368@example.com,2026-04-28,Lead,,Email Marketing,hubspot / email,
243559,lead243559@example.com,2026-04-29,Lead,,Paid Search,google / cpc,Cj0KCQ42x00045502AbVxYz
243560,lead243560@example.com,2026-04-29,Lead,,Organic Search,google / organic,
243561,lead243561@example.com,2026-04-29,Lead,,Email Marketing,hubspot / email,
243562,lead243562@example.com,2026-04-29,Lead,,Paid Search,google / cpc,Cj0KCQ42x00045503AbVxYz
243563,lead243563@example.com,2026-04-29,Lead,,Paid Search,google / cpc,Cj0KCQ42x00045504AbVxYz
243564,lead243564@example.com,2026-04-29,Lead,,Email Marketing,hubspot / email,
243565,lead243565@example.com,2026-04-29,Lead,,Organic Search,google / organic,
243566,lead243566@example.com,2026-04-29,Lead,,Direct Traffic,(direct) / (none),
243567,lead243567@example.com,2026-04-29,Lead,,Social Media,instagram / social,
243568,lead243568@example.com,2026-04-29,Lead,,Organic Search,google / organic,
243569,lead243569@example.com,2026-04-29,Lead,,Email Marketing,hubspot / email,
243570,lead243570@example.com,2026-04-29,Lead,,Paid Search,google / cpc,Cj0KCQ42x00045505AbVxYz
243571,lead243571@example.com,2026-04-29,Lead,,Email Marketing,hubspot / email,
243572,lead243572@example.com,2026-04-29,Lead,,Email Marketing,hubspot / email,
243573,lead243573@example.com,2026-04-29,Lead,,Direct Traffic,(direct) / (none),
243574,lead243574@example.com,2026-04-29,Customer,2026-05-01,Email Marketing,hubspot / email,
243575,lead243575@example.com,2026-04-29,Lead,,Paid Search,google / cpc,Cj0KCQ42x00045506AbVxYz
243576,lead243576@example.com,2026-04-29,Lead,,Paid Search,google / cpc,Cj0KCQ42x00045507AbVxYz
243577,lead243577@example.com,2026-04-29,Lead,,Organic Search,google / organic,
243578,lead243578@example.com,2026-04-29,Lead,,Paid Search,google / cpc,Cj0KCQ42x00045508AbVxYz
243579,lead243579@example.com,2026-04-29,Lead,,Email Marketing,hubspot / email,
243580,lead243580@example.com,2026-04-29,Lead,,Social Media,instagram / social,
243581,lead243581@example.com,2026-04-29,Lead,,Social Media,instagram / social,
243582,lead243582@example.com,2026-04-29,Lead,,Social Media,instagram / social,
243583,lead243583@example.com,2026-04-29,Lead,,Paid Search,google / cpc,Cj0KCQ42x00045509AbVxYz
243584,lead243584@example.com,2026-04-29,Lead,,Paid Search,google / cpc,Cj0KCQ42x00045510AbVxYz
243585,lead243585@example.com,2026-04-29,Lead,,Paid Search,google / cpc,Cj0KCQ42x00045511AbVxYz
243586,lead243586@example.com,2026-04-29,Lead,,Paid Search,google / cpc,Cj0KCQ42x00045512AbVxYz
243587,lead243587@example.com,2026-04-29,Customer,2026-05-04,Organic Search,google / organic,
243588,lead243588@example.com,2026-04-29,Lead,,Social Media,instagram / social,
243589,lead243589@example.com,2026-04-29,Lead,,Paid Search,google / cpc,Cj0KCQ42x00045513AbVxYz
243590,lead243590@example.com,2026-04-29,Lead,,Paid Search,google / cpc,Cj0KCQ42x00045514AbVxYz
243591,lead243591@example.com,2026-04-29,Lead,,Social Media,instagram / social,
243592,lead243592@example.com,2026-04-29,Lead,,Paid Search,google / cpc,Cj0KCQ42x00045515AbVxYz
243593,lead243593@example.com,2026-04-29,Lead,,Organic Search,google / organic,
243594,lead243594@example.com,2026-04-29,Lead,,Paid Search,google / cpc,Cj0KCQ42x00045516AbVxYz
243595,lead243595@example.com,2026-04-29,Lead,,Paid Search,google / cpc,Cj0KCQ42x00045517AbVxYz
243596,lead243596@example.com,2026-04-29,Lead,,Organic Search,google / organic,
243597,lead243597@example.com,2026-04-29,Lead,,Email Marketing,hubspot / email,
243598,lead243598@example.com,2026-04-29,Lead,,Email Marketing,hubspot / email,
243599,lead243599@example.com,2026-04-29,Lead,,Paid Search,google / cpc,Cj0KCQ42x00045518AbVxYz
243600,lead243600@example.com,2026-04-29,Lead,,Paid Search,google / cpc,Cj0KCQ42x00045519AbVxYz
243601,lead243601@example.com,2026-04-29,Lead,,Organic Search,google / organic,
243602,lead243602@example.com,2026-04-29,Lead,,Organic Search,google / organic,
243603,lead243603@example.com,2026-04-29,Lead,,Social Media,instagram / social,
243604,lead243604@example.com,2026-04-29,Lead,,Email Marketing,hubspot / email,
243605,lead243605@example.com,2026-04-29,Lead,,Paid Search,google / cpc,Cj0KCQ42x00045520AbVxYz
243606,lead243606@example.com,2026-04-29,Lead,,Email Marketing,hubspot / email,
243607,lead243607@example.com,2026-04-29,Lead,,Direct Traffic,(direct) / (none),
243608,lead243608@example.com,2026-04-29,Lead,,Social Media,instagram / social,
243609,lead243609@example.com,2026-04-29,Lead,,Email Marketing,hubspot / email,
243610,lead243610@example.com,2026-04-29,Lead,,Paid Search,google / cpc,Cj0KCQ42x00045521AbVxYz
243611,lead243611@example.com,2026-04-29,Lead,,Direct Traffic,(direct) / (none),
243612,lead243612@example.com,2026-04-29,Lead,,Paid Search,google / cpc,Cj0KCQ42x00045522AbVxYz
243613,lead243613@example.com,2026-04-29,Lead,,Organic Search,google / organic,
243614,lead243614@example.com,2026-04-29,Lead,,Social Media,instagram / social,
243615,lead243615@example.com,2026-04-29,Lead,,Organic Search,google / organic,
243616,lead243616@example.com,2026-04-29,Lead,,Paid Search,google / cpc,Cj0KCQ42x00045523AbVxYz
243617,lead243617@example.com,2026-04-29,Lead,,Social Media,instagram / social,
243618,lead243618@example.com,2026-04-29,Lead,,Organic Search,google / organic,
243619,lead243619@example.com,2026-04-29,Lead,,Direct Traffic,(direct) / (none),
243620,lead243620@example.com,2026-04-29,Lead,,Paid Search,google / cpc,Cj0KCQ42x00045524AbVxYz
